north-carolina_alamance_3785_287_6_1_0_17_482_13847,0,0,638493.3630368798,3974349.2351749828,17,50380.579039999997,"[78, 0, 200, 164]",180.40829526204959,116.4964837533913
north-carolina_alamance_3796_287_6_1_0_17_482_13858,0,0,638553.12468621589,3977281.1364677087,17,26258.202939999999,"[81, 100, 231, 193]",216.68550034036716,255.94077603812474
north-carolina_alamance_3872_287_6_1_0_17_482_13934,0,0,638553.11771272414,3999089.7276482764,17,117344.16386,"[61, 54, 262, 298]",213.84317997883221,217.63736537384
north-carolina_alamance_3949_287_6_1_0_17_483_13853,0,0,638841.17562589201,3976003.5669717388,17,70382.220100000006,"[33, 62, 260, 189]",226.10163908713074,126.45706219119474
north-carolina_alamance_3950_287_6_1_0_17_483_13854,0,0,638866.47267480858,3976082.2175262826,17,107099.74096,"[29, 74, 276, 298]",245.60909453530144,268.48125249302097
north-carolina_alamance_4123_287_6_1_0_17_484_13869,0,0,639064.21851016476,3980606.9498513616,17,59831.038659999998,"[36, 69, 223, 196]",182.09774662747714,108.2519406134541
north-carolina_alamance_4238_287_6_1_0_17_485_13826,0,0,639217.00875752198,3968124.4090952673,17,101282.81164,"[68, 37, 214, 298]",42.767255417762925,189.00338218714452
north-carolina_alamance_4320_287_6_1_0_17_485_13908,0,0,639308.44702980795,3991738.3977415296,17,170762.80074000001,"[0, 0, 250, 298]",161.56440613424806,169.53162322154537
north-carolina_alamance_4477_287_6_1_0_17_486_13907,0,0,639636.49220451014,3991494.6006909553,17,192422.90641999998,"[0, 0, 202, 298]",217.66281244686004,99.580796916627989
north-carolina_alamance_4936_287_6_1_0_17_489_13892,0,0,640439.03374469443,3987056.094409232,17,93467.850760000001,"[0, 47, 238, 298]",104.34812680115266,243.93566282421452
north-carolina_alamance_5138_287_6_1_0_17_490_13936,0,0,640802.00594405702,3999706.6311561186,17,69094.490399999995,"[42, 38, 275, 223]",158.71510137497111,232.33811077450514
north-carolina_alamance_5561_287_6_1_0_17_493_13885,0,0,641523.2126499163,3985165.9494322254,17,72508.204419999995,"[36, 19, 212, 224]",69.921476891953674,138.88170955301473
north-carolina_alamance_5665_287_6_1_0_17_494_13831,0,0,641881.15624981618,3969596.1869430169,17,51984.909800000001,"[38, 66, 233, 175]",114.25383502170796,225.60627110467698
north-carolina_alamance_5667_287_6_1_0_17_494_13833,0,0,641985.06366368884,3970087.7134259776,17,75080.382979999995,"[54, 91, 226, 298]",218.7062829347386,230.36603161734257
north-carolina_alamance_5807_287_6_1_0_17_494_13973,0,0,641860.00348989142,4010401.9034828465,17,208042.98566000001,"[0, 0, 298, 298]",123.48168545082007,121.55004482585285
north-carolina_alamance_6047_287_6_1_0_17_496_13897,0,0,642536.06057292479,3988525.3940069564,17,262280.19212000002,"[0, 0, 298, 298]",188.17419590642959,217.37953216375112
north-carolina_alamance_613_287_6_1_0_17_462_13835,0,0,632725.27132322383,3970887.6604908383,17,39924.541960000002,"[71, 62, 225, 187]",146.83060948635975,73.967866797735468
north-carolina_alamance_614_287_6_1_0_17_462_13836,0,0,632838.6050145186,3971119.8936842931,17,73812.338319999995,"[81, 62, 266, 222]",239.04868982327892,115.07306520414861
north-carolina_alamance_6342_287_6_1_0_17_498_13878,0,0,643049.04580849933,3983115.6202533566,17,174245.4124,"[0, 0, 298, 298]",126.85669071101532,159.9466730457863
north-carolina_alamance_6530_287_6_1_0_17_499_13909,0,0,643413.07993157161,3991982.4956253986,17,111263.12692,"[0, 46, 298, 248]",182.54790250881467,189.10502784734757
north-carolina_alamance_6604_287_6_1_0_17_500_13826,0,0,643708.70135886979,3968381.0590983317,17,68577.758100000006,"[21, 0, 241, 144]",236.52593180016046,46.198255352894847
north-carolina_alamance_6605_287_6_1_0_17_500_13827,0,0,643701.94232676667,3968388.2060546642,17,72875.658500000005,"[62, 71, 266, 225]",193.69308782277196,251.14342228295672
north-carolina_alamance_6614_287_6_1_0_17_500_13836,0,0,643641.33704590786,3971075.6909078797,17,248190.62474,"[0, 0, 298, 298]",133.07995365005942,153.14136732325787
north-carolina_alamance_6821_287_6_1_0_17_501_13886,0,0,643905.6930120911,3985474.8686339185,17,241327.10746,"[0, 0, 298, 298]",134.01185917233448,130.54797199912835
north-carolina_alamance_6903_287_6_1_0_17_501_13968,0,0,644067.07039492961,4008980.0702244798,17,114665.35799999999,"[35, 39, 298, 298]",246.69417587476926,124.07631215469614
north-carolina_alamance_6925_287_6_1_0_17_502_13833,0,0,644316.2184609836,3970302.1526764692,17,68013.45362,"[76, 33, 205, 232]",255.45489957395046,78.388070602559324
north-carolina_alamance_6926_287_6_1_0_17_502_13834,0,0,644112.740682606,3970662.6047829688,17,81833.992119999995,"[38, 0, 233, 181]",64.028694223232961,37.544305397548534
north-carolina_alamance_6927_287_6_1_0_17_502_13835,0,0,644128.08384158835,3970652.256460316,17,74160.107359999995,"[40, 85, 229, 254]",63.213408876298871,258.9967624443558
north-carolina_alamance_7705_287_6_1_0_17_507_13831,0,0,645486.72474920191,3969566.205974977,17,32157.153259999999,"[0, 61, 164, 176]",77.118160054718714,265.30044459644358
north-carolina_alamance_7705_287_6_1_0_17_507_13831,1,0,645478.41052181972,3969557.727240697,17,85111.55128,"[0, 91, 170, 270]",49.381658291455885,200.96206030150933
north-carolina_alamance_7705_287_6_1_0_17_507_13831,1,1,645636.03865694779,3969622.1808296144,17,114571.85406,"[135, 0, 298, 298]",49.381658291455885,200.96206030150933
north-carolina_alamance_772_287_6_1_0_17_463_13836,0,0,632851.62084132293,3971123.7275418825,17,78859.910659999994,"[0, 44, 187, 203]",40.558888003188763,123.83180550019694
north-carolina_alamance_7793_287_6_1_0_17_507_13919,0,0,645548.1214571239,3994931.785656454,17,218754.92825999999,"[0, 0, 298, 298]",44.314399251986707,71.886629266014324
north-carolina_alamance_7875_287_6_1_0_17_508_13845,0,0,645932.80033440399,3973769.0841845861,17,240602.04181999998,"[0, 0, 298, 298]",125.49136973856837,36.548299182396967
north-carolina_alamance_8075_287_6_1_0_17_509_13889,0,0,646273.7087594904,3986239.9693895308,17,118636.81482,"[34, 73, 298, 298]",168.04766872930648,174.94758238594278
north-carolina_alamance_8311_287_6_1_0_17_510_13969,0,0,646661.6053849312,4009157.192646205,17,108858.2712,"[108, 77, 298, 298]",237.45607352318001,202.97956345607071
north-carolina_alamance_8311_287_6_1_0_17_510_13969,1,0,646424.83690327767,4009200.5706794136,17,81227.036720000004,"[0, 144, 298, 298]",49.641356025623494,116.21332598361391
north-carolina_alamance_8311_287_6_1_0_17_510_13969,1,1,646415.8188806884,4009367.4827136672,17,69483.269939999998,"[0, 0, 298, 148]",49.641356025623494,116.21332598361391
north-carolina_alamance_8392_287_6_1_0_17_511_13894,0,0,646772.72741935065,3987779.6584089864,17,91875.002940000006,"[20, 0, 240, 230]",143.3798453803422,121.58231064497093
north-carolina_alamance_8410_287_6_1_0_17_511_13912,0,0,646833.87288141763,3992805.4352391157,17,230892.39584000001,"[0, 0, 298, 298]",162.05865649125482,203.72890229835383
north-carolina_alamance_8435_287_6_1_0_17_511_13937,0,0,646799.27950162475,4000043.7139853518,17,227378.61619999999,"[0, 0, 298, 298]",157.17580923688277,144.99379064556041
north-carolina_alamance_8793_287_6_1_0_17_514_13827,0,0,647729.98065210134,3968659.2458429541,17,86072.837400000004,"[27, 0, 215, 190]",245.94576174925413,57.830469970182449
north-carolina_alamance_8794_287_6_1_0_17_514_13828,0,0,647734.99699399504,3968663.1115498217,17,114594.81994,"[47, 71, 256, 298]",210.34948376304652,232.4855511334224
north-carolina_alamance_8933_287_6_1_0_17_514_13967,0,0,647751.37455921411,4008659.6258568713,17,59274.936280000002,"[62, 68, 298, 201]",213.55676410605074,182.94043167912668
north-carolina_alamance_9007_287_6_1_0_17_515_13885,0,0,647823.27133160457,3985132.7262902022,17,67831.366999999998,"[0, 64, 231, 186]",55.050214542502381,178.35393714484411
north-carolina_alamance_9428_287_6_1_0_17_518_13838,0,0,648783.85155548132,3971576.3215796496,17,46348.426679999997,"[0, 81, 230, 277]",191.3660380239846,160.01504161260897
north-carolina_alamance_9741_287_6_1_0_17_520_13839,0,0,649368.28302725824,3971980.2083556224,17,226686.35896000001,"[0, 0, 298, 298]",122.5875753168495,87.552254311241825
north-carolina_alamance_9904_287_6_1_0_17_521_13846,0,0,649634.14980036207,3974057.266969332,17,48116.799440000003,"[37, 77, 242, 196]",128.89302712993751,55.212101380303153
north-carolina_alexander_1053_287_6_1_0_17_-94_13853,0,0,473174.71702407073,3976017.5836603558,17,68382.548120000007,"[67, 47, 253, 220]",159.78112745098178,80.866973039205618
north-carolina_alexander_1076_287_6_1_0_17_-94_13876,0,0,473178.3423408473,3982633.6249277289,17,44224.082779999997,"[0, 0, 143, 152]",256.13866282064419,146.85525909138033
north-carolina_alexander_1076_287_6_1_0_17_-94_13876,0,1,473305.13647510007,3982548.3120662435,17,53740.159200000002,"[95, 79, 252, 244]",256.13866282064419,146.85525909138033
north-carolina_alexander_1076_287_6_1_0_17_-94_13876,1,0,473127.36769775202,3982698.7847260297,17,66914.372220000005,"[70, 0, 212, 200]",128.80636555974334,65.55873424709668
north-carolina_alexander_1076_287_6_1_0_17_-94_13876,1,1,473223.01616501616,3982582.4176118928,17,43989.502719999997,"[116, 122, 298, 298]",128.80636555974334,65.55873424709668
north-carolina_alexander_1077_287_6_1_0_17_-94_13877,0,0,473131.74668868829,3982699.7479533805,17,36353.34762,"[79, 97, 207, 244]",120.05476349100593,259.90646235842814
north-carolina_alexander_1116_287_6_1_0_17_-93_13834,0,0,473362.68868152669,3970615.35255219,17,60308.400880000001,"[81, 0, 229, 179]",54.912501864838951,88.167760704168984
north-carolina_alexander_1117_287_6_1_0_17_-93_13835,0,0,473350.80073658569,3970601.352196245,17,57747.705260000002,"[26, 145, 192, 298]",91.209049255440789,259.58333333333178
north-carolina_alexander_1158_287_6_1_0_17_-93_13876,0,0,473297.21980751189,3982532.0308464156,17,63270.999400000001,"[26, 26, 177, 215]",38.090016884761205,200.9679189531513
north-carolina_alexander_1553_287_6_1_0_17_-88_13860,0,0,474960.33235971018,3978105.5336827249,17,48264.437239999999,"[63, 73, 252, 174]",206.09022983070071,35.422964153979791
north-carolina_alexander_1891_287_6_1_0_17_-84_13857,0,0,476184.78397882759,3977087.0305964975,17,76725.724239999996,"[96, 43, 298, 199]",254.59713962050324,196.14330218068326
north-carolina_alexander_1897_287_6_1_0_17_-84_13863,0,0,476023.98770370305,3978707.8256797856,17,53356.300920000001,"[35, 96, 181, 236]",183.36124530327416,249.47632850241914
north-carolina_alexander_1911_287_6_1_0_17_-84_13877,0,0,476158.63574123714,3982870.1337321433,17,112094.81986,"[67, 0, 272, 298]",245.68777488555773,128.37931963018016
north-carolina_alexander_1912_287_6_1_0_17_-84_13878,0,0,476014.09891552123,3983226.6126125818,17,58558.072740000003,"[21, 83, 265, 213]",141.75710839221125,57.811261416500479
north-carolina_alexander_196_287_6_1_0_17_-105_13866,0,0,470073.44089858746,3979586.9414549107,17,57140.749859999996,"[38, 70, 298, 190]",206.00348938644888,263.55975574294723
north-carolina_alexander_1977_287_6_1_0_17_-83_13857,0,0,476304.3496849729,3977131.5507054729,17,103628.61224,"[0, 65, 298, 253]",148.9560798678215,122.88152696974987
north-carolina_alexander_2058_287_6_1_0_17_-82_13852,0,0,476508.70082240057,3975854.2754149246,17,97002.955860000002,"[0, 0, 238, 148]",71.925969586231432,42.03654367558736
north-carolina_alexander_2059_287_6_1_0_17_-82_13853,0,0,476522.38296455302,3975871.3694922752,17,117027.5628,"[0, 68, 240, 254]",99.417493962972344,227.82999731687772
north-carolina_alexander_2064_287_6_1_0_17_-82_13858,0,0,476669.9641359208,3977532.7262329403,17,70746.393339999995,"[57, 50, 274, 197]",203.16532417800104,32.986663145382551
north-carolina_alexander_2065_287_6_1_0_17_-82_13859,0,0,476709.99561834481,3977541.5427347757,17,83763.126040000003,"[39, 111, 298, 238]",227.92583263364085,254.48292751189297
north-carolina_alexander_2149_287_6_1_0_17_-81_13858,0,0,476865.9953638062,3977522.0634058821,17,82723.099759999997,"[0, 39, 225, 218]",158.07317073170591,35.955901567945169
north-carolina_alexander_2150_287_6_1_0_17_-81_13859,0,0,476836.26043803414,3977549.8915086514,17,116409.12446000001,"[0, 70, 298, 258]",97.400908726447227,264.83629560336823
north-carolina_alexander_2224_287_6_1_0_17_-80_13848,0,0,477103.50438356708,3974433.5738555333,17,60068.899559999998,"[40, 51, 226, 200]",71.122475225054103,245.46077615553847
north-carolina_alexander_2317_287_6_1_0_17_-79_13858,0,0,477556.12403996079,3977490.9110991922,17,62244.09648,"[55, 81, 271, 192]",219.5915817797422,57.458901915565377
north-carolina_alexander_2333_287_6_1_0_17_-79_13874,0,0,477477.84265919257,3982017.9685184513,17,98766.407359999997,"[22, 51, 265, 219]",154.89777928462348,123.24728767588992
north-carolina_alexander_2341_287_6_1_0_17_-79_13882,0,0,477363.09492392559,3984326.2919766712,17,57585.303679999997,"[75, 57, 226, 224]",40.384984381972089,113.05008924587754
north-carolina_alexander_2384_287_6_1_0_17_-78_13842,0,0,477760.11170932138,3972732.8046918656,17,212139.11439999999,"[0, 0, 298, 298]",182.7532746823081,197.06516780710555
north-carolina_alexander_2400_287_6_1_0_17_-78_13858,0,0,477599.08131222555,3977494.2680678177,17,48356.300759999998,"[0, 88, 157, 211]",64.252663622526228,43.130429692074969
north-carolina_alexander_2407_287_6_1_0_17_-78_13865,0,0,477869.80345826707,3979496.8791668187,17,126233.59984,"[104, 0, 298, 298]",188.82967589467611,54.516655413048198
north-carolina_alexander_2407_287_6_1_0_17_-78_13865,0,1,477724.86704386119,3979442.6681914614,17,104397.96922,"[0, 51, 196, 298]",188.82967589467611,54.516655413048198
north-carolina_alexander_2407_287_6_1_0_17_-78_13865,1,0,477819.72508085502,3979351.6900378936,17,144119.09909999999,"[44, 0, 229, 298]",225.68037974683887,219.42215189875327
north-carolina_alexander_2413_287_6_1_0_17_-78_13871,0,0,477804.27513161226,3981049.6508437535,17,202422.90674000001,"[0, 0, 298, 298]",200.42662083452618,184.60942423375144
north-carolina_alexander_2416_287_6_1_0_17_-78_13874,0,0,477818.80938098533,3982047.9485088908,17,78743.440839999996,"[44, 40, 201, 238]",229.94770318021156,89.587632508835682
north-carolina_alexander_244_287_6_1_0_17_-104_13841,0,0,470463.29192887945,3972621.8194725392,17,67929.792199999996,"[96, 40, 298, 196]",264.8363050483353,70.34285714285754
north-carolina_alexander_2469_287_6_1_0_17_-77_13844,0,0,477979.88799493946,3973431.4978588978,17,105200.1346,"[0, 0, 275, 251]",147.2308520823309,129.80128051699137
north-carolina_alexander_2649_287_6_1_0_17_-75_13857,0,0,478727.99480896152,3977040.0103784534,17,61602.692259999996,"[78, 64, 259, 215]",238.52483866126298,223.672219720849
north-carolina_alexander_268_287_6_1_0_17_-104_13865,0,0,470312.79599846806,3979363.5814779326,17,127762.47128,"[0, 0, 263, 298]",182.26873828858382,168.72079950028851
north-carolina_alexander_2730_287_6_1_0_17_-74_13852,0,0,478938.52774167643,3975622.1161626545,17,155923.56142000001,"[0, 24, 298, 298]",180.53945064060915,201.24204995853324
north-carolina_alexander_2734_287_6_1_0_17_-74_13856,0,0,478932.81962647027,3976837.8817169303,17,73083.991840000002,"[27, 33, 195, 229]",217.84288117146497,134.16350054419465
north-carolina_alexander_2811_287_6_1_0_17_-73_13847,0,0,479131.53080715379,3974221.4257505122,17,67862.534979999997,"[28, 68, 234, 197]",101.46848802395274,179.8041167664698
north-carolina_alexander_2816_287_6_1_0_17_-73_13852,0,0,479204.60366752004,3975666.6755255135,17,152432.74765999999,"[49, 0, 274, 267]",162.45963074218037,161.25888343467179
north-carolina_alexander_2818_287_6_1_0_17_-73_13854,0,0,479139.76964768034,3976339.8293431681,17,89745.737779999996,"[32, 64, 262, 226]",102.14728158980115,56.500712410944139
north-carolina_alexander_2953_287_6_1_0_17_-71_13815,0,0,479826.13965382922,3964988.8696336155,17,86925.855800000005,"[32, 24, 187, 242]",243.85896634829933,226.98000535571282
north-carolina_alexander_2979_287_6_1_0_17_-71_13841,0,0,479819.94666043681,3972649.8086221889,17,44453.741580000002,"[74, 69, 247, 178]",191.54613837138123,40.041284002447547
north-carolina_alexander_2983_287_6_1_0_17_-71_13845,0,0,479670.55551605189,3973685.6324155829,17,69061.682000000001,"[0, 44, 229, 223]",89.994079988985149,144.65374819301516
north-carolina_alexander_3002_287_6_1_0_17_-71_13864,0,0,479698.87261677702,3979189.5769838113,17,56402.560859999998,"[61, 81, 231, 210]",80.037541210252797,73.343985961929192
north-carolina_alexander_3043_287_6_1_0_17_-70_13819,0,0,480041.53035977046,3966293.6736601475,17,82163.716539999994,"[49, 43, 234, 213]",146.45540775014527,72.832330827060488
north-carolina_alexander_3068_287_6_1_0_17_-70_13844,0,0,480064.27543083223,3973431.3431085874,17,73438.322560000001,"[44, 39, 259, 243]",172.77444640407742,80.188124632562008
north-carolina_alexander_3095_287_6_1_0_17_-70_13871,0,0,480091.43506025674,3981159.6271678996,17,120859.58392,"[35, 27, 249, 298]",215.10416905937757,115.49668848820255
north-carolina_alexander_3138_287_6_1_0_17_-69_13829,0,0,480273.38176778995,3969106.8604746656,17,39061.681040000003,"[41, 85, 243, 197]",94.826496593708541,119.88541817655228
north-carolina_alexander_3139_287_6_1_0_17_-69_13830,0,0,480352.50305751769,3969400.0543613159,17,81115.488159999994,"[0, 80, 202, 224]",214.94795987632455,99.825552454953268
north-carolina_alexander_3139_287_6_1_0_17_-69_13830,1,0,480291.90985005343,3969413.3138955291,17,70772.640060000005,"[75, 28, 298, 157]",63.602337151469087,147.44151336341255
north-carolina_alexander_3172_287_6_1_0_17_-69_13863,0,0,480266.68821415293,3978955.546643591,17,153989.50623999999,"[0, 0, 267, 298]",118.68753393419557,49.533988489523956
north-carolina_alexander_322_287_6_1_0_17_-103_13840,0,0,470540.02480472066,3972164.6005772394,17,71041.668940000003,"[37, 66, 259, 249]",128.40675717852656,203.45790418228447
north-carolina_alexander_323_287_6_1_0_17_-103_13841,0,0,470468.53894551715,3972628.2543272479,17,125269.03288,"[0, 0, 256, 225]",64.679902755266184,65.762110570865346
north-carolina_alexander_3236_287_6_1_0_17_-68_13843,0,0,480511.85299099836,3973038.0000238921,17,49767.061959999999,"[43, 59, 214, 218]",47.462678474606861,201.61711548888294
north-carolina_alexander_3258_287_6_1_0_17_-68_13865,0,0,480741.16805406957,3979471.4501191145,17,71646.983919999999,"[75, 36, 274, 181]",230.25588425825794,107.90700352695777
north-carolina_alexander_3265_287_6_1_0_17_-68_13872,0,0,480754.16535890067,3981374.9381960197,17,112819.8855,"[67, 0, 250, 260]",254.45516827952449,205.79986297849888
north-carolina_alexander_3307_287_6_1_0_17_-67_13830,0,0,480810.74945507542,3969274.3832758549,17,76231.957819999996,"[0, 46, 235, 241]",78.405023547882323,229.0892654143822
north-carolina_alexander_3342_287_6_1_0_17_-67_13865,0,0,480739.46003115084,3979475.463051863,17,59010.828659999999,"[0, 62, 161, 209]",39.604019211324612,79.896107178969984
north-carolina_alexander_3388_287_6_1_0_17_-66_13828,0,0,481170.75796110043,3968814.380249023,17,91773.296900000001,"[0, 42, 233, 198]",161.15561291452494,135.74149094407704
north-carolina_alexander_3394_287_6_1_0_17_-66_13834,0,0,481270.62849492696,3970435.4048903533,17,71228.676819999993,"[0, 63, 236, 218]",230.19377725223521,232.95055797797355
north-carolina_alexander_3396_287_6_1_0_17_-66_13836,0,0,481227.98232171236,3971013.0233158623,17,86263.126120000001,"[50, 65, 278, 225]",166.58511378848559,220.87287817939148
north-carolina_alexander_3415_287_6_1_0_17_-66_13855,0,0,481082.7394087147,3976617.8798359805,17,102890.42324,"[0, 0, 175, 250]",85.923287287007597,72.447514199555783
north-carolina_alexander_3651_287_6_1_0_17_-63_13840,0,0,482228.60829392314,3972127.1080083852,17,72506.563999999998,"[122, 77, 298, 240]",250.98504323440068,235.66020098153618
north-carolina_alexander_3686_287_6_1_0_17_-63_13875,0,0,482054.25950022909,3982334.6840369445,17,72114.503620000003,"[42, 58, 228, 213]",153.58504808189642,96.761503463968054
north-carolina_alexander_3734_287_6_1_0_17_-62_13839,0,0,482240.42633013724,3972119.7513832366,17,85410.10772,"[0, 0, 204, 165]",76.206333333333319,32.952500000000533
north-carolina_alexander_3735_287_6_1_0_17_-62_13840,0,0,482231.01629001187,3972124.7044031136,17,87611.551359999998,"[25, 56, 221, 231]",57.341821926786828,251.54891864057493
north-carolina_alexander_375_287_6_1_0_17_-102_13814,0,0,470821.63397378358,3964784.7180243763,17,65867.78426,"[41, 75, 252, 207]",106.27274957076193,139.41654402746533
north-carolina_alexander_3759_287_6_1_0_17_-62_13864,0,0,482352.21713535796,3979137.0581510225,17,106007.22124,"[31, 25, 256, 227]",160.71929238985217,139.75542389854104
north-carolina_alexander_3764_287_6_1_0_17_-62_13869,0,0,482381.19646206696,3980683.1136986413,17,102027.56232,"[32, 33, 298, 197]",162.31781079335278,39.61483351928787
north-carolina_alexander_3765_287_6_1_0_17_-62_13870,0,0,482341.24893180851,3980705.0831244164,17,78436.6823,"[57, 98, 259, 241]",133.47336628226307,256.56381893779292
north-carolina_alexander_3769_287_6_1_0_17_-62_13874,0,0,482287.31958993414,3982141.2256909553,17,51604.33236,"[80, 29, 252, 156]",67.990647872052392,44.427622661966709
north-carolina_alexander_3770_287_6_1_0_17_-62_13875,0,0,482276.27448094799,3982143.2425400717,17,55456.038520000002,"[21, 107, 197, 237]",117.34579780755196,254.29196102314162
north-carolina_alexander_4090_287_6_1_0_17_-58_13860,0,0,483583.95366384828,3977971.6086755595,17,82071.853019999995,"[55, 68, 273, 230]",212.84105817829857,143.52564791912499
north-carolina_alexander_4099_287_6_1_0_17_-58_13869,0,0,483496.45355093048,3980642.9142195052,17,80415.028819999992,"[60, 34, 226, 212]",157.15165902641357,76.505566470198133
north-carolina_alexander_4173_287_6_1_0_17_-57_13860,0,0,483606.92006386979,3977967.509332451,17,63480.973160000001,"[0, 74, 155, 225]",49.4961152169748,143.65112753459226
north-carolina_alexander_4173_287_6_1_0_17_-57_13860,1,0,483782.71099128254,3977770.9492317056,17,63787.731699999997,"[0, 110, 298, 298]",199.98823529411413,276.38125000000377
